,id,name,grade level,course,course score
47731,3824,Paul Garcia,9,Biology,71
47732,3824,Paul Garcia,9,World Geography,99
47733,3824,Paul Garcia,9,English 1,84
47734,3824,Paul Garcia,9,Computer Science,95
47735,3824,Paul Garcia,10,Algebra 2,94
47736,3824,Paul Garcia,10,Chemistry,70
47737,3824,Paul Garcia,10,World History,99
47738,3824,Paul Garcia,10,English 2,84
47739,3824,Paul Garcia,10,Physical Education,100
47740,3824,Paul Garcia,11,Precalculus,92
47741,3824,Paul Garcia,11,Physics,70
47742,3824,Paul Garcia,11,American History,100
47743,3824,Paul Garcia,11,English 3,89
47744,3824,Paul Garcia,11,Computer Science,100
47745,3824,Paul Garcia,12,Calculus,89
47746,3824,Paul Garcia,12,Astronomy,70
47747,3824,Paul Garcia,12,American Government,100
47748,3824,Paul Garcia,12,English 4,84
47749,3824,Paul Garcia,12,Cooking,100
47750,3825,Michael Conley,9,Geometry,85
47751,3825,Michael Conley,9,Biology,94
47752,3825,Michael Conley,9,World Geography,81
47753,3825,Michael Conley,9,English 1,74
47754,3825,Michael Conley,9,Studio Art,78
47755,3826,Rebecca Quinn,9,Algebra 1,99
47756,3826,Rebecca Quinn,9,Biology,72
47757,3826,Rebecca Quinn,9,World Geography,83
47758,3826,Rebecca Quinn,9,English 1,84
47759,3826,Rebecca Quinn,9,Cooking,90
47760,3827,Emma Mayer,9,Algebra 1,99
47761,3827,Emma Mayer,9,Biology,100
47762,3827,Emma Mayer,9,World Geography,87
47763,3827,Emma Mayer,9,English 1,75
47764,3827,Emma Mayer,9,Yearbook,83
47765,3827,Emma Mayer,10,Geometry,100
47766,3827,Emma Mayer,10,Chemistry,100
47767,3827,Emma Mayer,10,World History,85
47768,3827,Emma Mayer,10,English 2,74
47769,3827,Emma Mayer,10,Physical Education,82
47770,3827,Emma Mayer,11,Algebra 2,100
47771,3827,Emma Mayer,11,Physics,100
47772,3827,Emma Mayer,11,American History,84
47773,3827,Emma Mayer,11,English 3,72
47774,3827,Emma Mayer,11,Yearbook,85
47775,3827,Emma Mayer,12,Precalculus,96
47776,3827,Emma Mayer,12,Environmental Science,99
47777,3827,Emma Mayer,12,Economics,80
47778,3827,Emma Mayer,12,English 4,70
47779,3827,Emma Mayer,12,Computer Science,84
47780,3828,Anthony Davila,9,Algebra 1,93
47781,3828,Anthony Davila,9,Biology,88
47782,3828,Anthony Davila,9,World Geography,84
47783,3828,Anthony Davila,9,English 1,72
47784,3828,Anthony Davila,9,Physical Education,78
47785,3828,Anthony Davila,10,Geometry,92
47786,3828,Anthony Davila,10,Chemistry,86
47787,3828,Anthony Davila,10,World History,82
47788,3828,Anthony Davila,10,English 2,70
47789,3828,Anthony Davila,10,Physical Education,79
47790,3828,Anthony Davila,11,Algebra 2,89
47791,3828,Anthony Davila,11,Physics,91
47792,3828,Anthony Davila,11,American History,80
47793,3828,Anthony Davila,11,English 3,74
47794,3828,Anthony Davila,11,Music,77
47795,3828,Anthony Davila,12,Precalculus,85
47796,3828,Anthony Davila,12,Astronomy,91
47797,3828,Anthony Davila,12,Economics,85
47798,3828,Anthony Davila,12,English 4,77
47799,3828,Anthony Davila,12,Music,76
47800,3829,Andrea Hernandez,9,Geometry,91
47801,3829,Andrea Hernandez,9,Biology,70
47802,3829,Andrea Hernandez,9,World Geography,75
47803,3829,Andrea Hernandez,9,English 1,83
47804,3829,Andrea Hernandez,9,Cooking,75
47805,3830,Michael Robertson,9,Algebra 1,89
47806,3830,Michael Robertson,9,Biology,84
47807,3830,Michael Robertson,9,World Geography,94
47808,3830,Michael Robertson,9,English 1,80
47809,3830,Michael Robertson,9,Computer Science,83
47810,3830,Michael Robertson,10,Geometry,93
47811,3830,Michael Robertson,10,Chemistry,85
47812,3830,Michael Robertson,10,World History,91
47813,3830,Michael Robertson,10,English 2,82
47814,3830,Michael Robertson,10,Studio Art,78
47815,3831,Thomas Leonard,9,Geometry,99
47816,3831,Thomas Leonard,9,Biology,77
47817,3831,Thomas Leonard,9,World Geography,96
47818,3831,Thomas Leonard,9,English 1,94
47819,3831,Thomas Leonard,9,Physical Education,90
47820,3831,Thomas Leonard,10,Algebra 2,95
47821,3831,Thomas Leonard,10,Chemistry,82
47822,3831,Thomas Leonard,10,World History,92
47823,3831,Thomas Leonard,10,English 2,92
47824,3831,Thomas Leonard,10,Computer Science,92
47825,3831,Thomas Leonard,11,Precalculus,98
47826,3831,Thomas Leonard,11,Physics,83
47827,3831,Thomas Leonard,11,American History,88
47828,3831,Thomas Leonard,11,English 3,93
47829,3831,Thomas Leonard,11,Physical Education,97
47830,3832,Daniel Williams,9,Algebra 1,90
47831,3832,Daniel Williams,9,Biology,75
47832,3832,Daniel Williams,9,World Geography,96
47833,3832,Daniel Williams,9,English 1,95
47834,3832,Daniel Williams,9,Music,99
47835,3832,Daniel Williams,10,Geometry,85
47836,3832,Daniel Williams,10,Chemistry,70
47837,3832,Daniel Williams,10,World History,95
47838,3832,Daniel Williams,10,English 2,98
47839,3832,Daniel Williams,10,Computer Science,96
47840,3832,Daniel Williams,11,Algebra 2,86
47841,3832,Daniel Williams,11,Physics,72
47842,3832,Daniel Williams,11,American History,93
47843,3832,Daniel Williams,11,English 3,100
47844,3832,Daniel Williams,11,Music,100
47845,3833,Gary Maxwell,9,Geometry,95
47846,3833,Gary Maxwell,9,Biology,83
47847,3833,Gary Maxwell,9,World Geography,83
47848,3833,Gary Maxwell,9,English 1,74
47849,3833,Gary Maxwell,9,Cooking,78
47850,3834,Brittany Barber,9,Algebra 1,79
47851,3834,Brittany Barber,9,Biology,88
47852,3834,Brittany Barber,9,World Geography,89
47853,3834,Brittany Barber,9,English 1,91
47854,3834,Brittany Barber,9,Music,73
47855,3834,Brittany Barber,10,Geometry,77
47856,3834,Brittany Barber,10,Chemistry,89
47857,3834,Brittany Barber,10,World History,94
47858,3834,Brittany Barber,10,English 2,92
47859,3834,Brittany Barber,10,Music,70
47860,3834,Brittany Barber,11,Algebra 2,78
47861,3834,Brittany Barber,11,Physics,89
47862,3834,Brittany Barber,11,American History,91
47863,3834,Brittany Barber,11,English 3,94
47864,3834,Brittany Barber,11,Physical Education,70
47865,3835,Catherine Blair,9,Algebra 1,70
47866,3835,Catherine Blair,9,Biology,85
47867,3835,Catherine Blair,9,World Geography,76
47868,3835,Catherine Blair,9,English 1,70
47869,3835,Catherine Blair,9,Computer Science,89
47870,3835,Catherine Blair,10,Geometry,70
47871,3835,Catherine Blair,10,Chemistry,85
47872,3835,Catherine Blair,10,World History,81
47873,3835,Catherine Blair,10,English 2,75
47874,3835,Catherine Blair,10,Music,87
47875,3835,Catherine Blair,11,Algebra 2,70
47876,3835,Catherine Blair,11,Physics,84
47877,3835,Catherine Blair,11,American History,79
47878,3835,Catherine Blair,11,English 3,70
47879,3835,Catherine Blair,11,Studio Art,91
47880,3835,Catherine Blair,12,Precalculus,70
47881,3835,Catherine Blair,12,Environmental Science,83
47882,3835,Catherine Blair,12,American Government,77
47883,3835,Catherine Blair,12,English 4,74
47884,3835,Catherine Blair,12,Cooking,94
47885,3836,Brandon Bell,9,Algebra 1,75
47886,3836,Brandon Bell,9,Biology,92
47887,3836,Brandon Bell,9,World Geography,83
47888,3836,Brandon Bell,9,English 1,84
47889,3836,Brandon Bell,9,Music,80
47890,3836,Brandon Bell,10,Geometry,74
47891,3836,Brandon Bell,10,Chemistry,93
47892,3836,Brandon Bell,10,World History,86
47893,3836,Brandon Bell,10,English 2,82
47894,3836,Brandon Bell,10,Yearbook,84
47895,3836,Brandon Bell,11,Algebra 2,70
47896,3836,Brandon Bell,11,Physics,94
47897,3836,Brandon Bell,11,American History,89
47898,3836,Brandon Bell,11,English 3,80
47899,3836,Brandon Bell,11,Physical Education,89
47900,3837,Robert Cobb,9,Geometry,80
47901,3837,Robert Cobb,9,Biology,84
47902,3837,Robert Cobb,9,World Geography,77
47903,3837,Robert Cobb,9,English 1,93
47904,3837,Robert Cobb,9,Computer Science,85
47905,3837,Robert Cobb,10,Algebra 2,84
47906,3837,Robert Cobb,10,Chemistry,84
47907,3837,Robert Cobb,10,World History,74
47908,3837,Robert Cobb,10,English 2,95
47909,3837,Robert Cobb,10,Music,84
47910,3837,Robert Cobb,11,Precalculus,86
47911,3837,Robert Cobb,11,Physics,81
47912,3837,Robert Cobb,11,American History,79
47913,3837,Robert Cobb,11,English 3,96
47914,3837,Robert Cobb,11,Cooking,83
47915,3837,Robert Cobb,12,Calculus,85
47916,3837,Robert Cobb,12,Astronomy,80
47917,3837,Robert Cobb,12,Economics,74
47918,3837,Robert Cobb,12,English 4,97
47919,3837,Robert Cobb,12,Music,84
47920,3838,Debbie Jones,9,Algebra 1,70
47921,3838,Debbie Jones,9,Biology,84
47922,3838,Debbie Jones,9,World Geography,96
47923,3838,Debbie Jones,9,English 1,84
47924,3838,Debbie Jones,9,Studio Art,83
47925,3838,Debbie Jones,10,Geometry,70
47926,3838,Debbie Jones,10,Chemistry,81
47927,3838,Debbie Jones,10,World History,99
47928,3838,Debbie Jones,10,English 2,85
47929,3838,Debbie Jones,10,Yearbook,88
47930,3839,Erin Wells,9,Geometry,71
47931,3839,Erin Wells,9,Biology,74
47932,3839,Erin Wells,9,World Geography,77
47933,3839,Erin Wells,9,English 1,92
47934,3839,Erin Wells,9,Yearbook,80
47935,3839,Erin Wells,10,Algebra 2,70
47936,3839,Erin Wells,10,Chemistry,73
47937,3839,Erin Wells,10,World History,78
47938,3839,Erin Wells,10,English 2,93
47939,3839,Erin Wells,10,Cooking,83
47940,3839,Erin Wells,11,Precalculus,74
47941,3839,Erin Wells,11,Physics,71
47942,3839,Erin Wells,11,American History,79
47943,3839,Erin Wells,11,English 3,98
47944,3839,Erin Wells,11,Physical Education,81
47945,3839,Erin Wells,12,Calculus,74
47946,3839,Erin Wells,12,Anatomy,72
47947,3839,Erin Wells,12,Economics,83
47948,3839,Erin Wells,12,English 4,100
47949,3839,Erin Wells,12,Computer Science,85
47950,3840,Andrew Shelton,9,Algebra 1,72
47951,3840,Andrew Shelton,9,Biology,76
47952,3840,Andrew Shelton,9,World Geography,76
47953,3840,Andrew Shelton,9,English 1,81
47954,3840,Andrew Shelton,9,Music,76
47955,3840,Andrew Shelton,10,Geometry,70
47956,3840,Andrew Shelton,10,Chemistry,76
47957,3840,Andrew Shelton,10,World History,75
47958,3840,Andrew Shelton,10,English 2,79
47959,3840,Andrew Shelton,10,Computer Science,79
47960,3840,Andrew Shelton,11,Algebra 2,71
47961,3840,Andrew Shelton,11,Physics,74
47962,3840,Andrew Shelton,11,American History,79
47963,3840,Andrew Shelton,11,English 3,77
47964,3840,Andrew Shelton,11,Music,76
47965,3841,Jacqueline Calhoun,9,Geometry,99
47966,3841,Jacqueline Calhoun,9,Biology,84
47967,3841,Jacqueline Calhoun,9,World Geography,78
47968,3841,Jacqueline Calhoun,9,English 1,97
47969,3841,Jacqueline Calhoun,9,Physical Education,78
47970,3841,Jacqueline Calhoun,10,Algebra 2,100
47971,3841,Jacqueline Calhoun,10,Chemistry,80
47972,3841,Jacqueline Calhoun,10,World History,81
47973,3841,Jacqueline Calhoun,10,English 2,96
47974,3841,Jacqueline Calhoun,10,Physical Education,76
47975,3842,Melissa Farmer,9,Algebra 1,97
47976,3842,Melissa Farmer,9,Biology,100
47977,3842,Melissa Farmer,9,World Geography,84
47978,3842,Melissa Farmer,9,English 1,74
47979,3842,Melissa Farmer,9,Yearbook,80
47980,3842,Melissa Farmer,10,Geometry,92
47981,3842,Melissa Farmer,10,Chemistry,100
47982,3842,Melissa Farmer,10,World History,81
47983,3842,Melissa Farmer,10,English 2,73
47984,3842,Melissa Farmer,10,Yearbook,82
47985,3843,Connie Mcdonald,9,Geometry,75
47986,3843,Connie Mcdonald,9,Biology,76
47987,3843,Connie Mcdonald,9,World Geography,85
47988,3843,Connie Mcdonald,9,English 1,72
47989,3843,Connie Mcdonald,9,Yearbook,96
47990,3843,Connie Mcdonald,10,Algebra 2,79
47991,3843,Connie Mcdonald,10,Chemistry,80
47992,3843,Connie Mcdonald,10,World History,84
47993,3843,Connie Mcdonald,10,English 2,76
47994,3843,Connie Mcdonald,10,Computer Science,98
47995,3844,Olivia Parrish,9,Algebra 1,85
47996,3844,Olivia Parrish,9,Biology,82
47997,3844,Olivia Parrish,9,World Geography,72
47998,3844,Olivia Parrish,9,English 1,74
47999,3844,Olivia Parrish,9,Computer Science,97
48000,3844,Olivia Parrish,10,Geometry,83
48001,3844,Olivia Parrish,10,Chemistry,86
48002,3844,Olivia Parrish,10,World History,73
48003,3844,Olivia Parrish,10,English 2,78
48004,3844,Olivia Parrish,10,Cooking,95
48005,3844,Olivia Parrish,11,Algebra 2,87
48006,3844,Olivia Parrish,11,Physics,91
48007,3844,Olivia Parrish,11,American History,70
48008,3844,Olivia Parrish,11,English 3,77
48009,3844,Olivia Parrish,11,Studio Art,96
48010,3845,Courtney Henderson,9,Geometry,79
48011,3845,Courtney Henderson,9,Biology,81
48012,3845,Courtney Henderson,9,World Geography,77
48013,3845,Courtney Henderson,9,English 1,97
48014,3845,Courtney Henderson,9,Computer Science,85
48015,3846,Casey Lawrence,9,Geometry,99
48016,3846,Casey Lawrence,9,Biology,97
48017,3846,Casey Lawrence,9,World Geography,86
48018,3846,Casey Lawrence,9,English 1,86
48019,3846,Casey Lawrence,9,Music,86
48020,3846,Casey Lawrence,10,Algebra 2,100
48021,3846,Casey Lawrence,10,Chemistry,99
48022,3846,Casey Lawrence,10,World History,87
48023,3846,Casey Lawrence,10,English 2,88
48024,3846,Casey Lawrence,10,Physical Education,84
48025,3847,Jennifer Hobbs,9,Algebra 1,91
48026,3847,Jennifer Hobbs,9,Biology,75
48027,3847,Jennifer Hobbs,9,World Geography,100
48028,3847,Jennifer Hobbs,9,English 1,100
48029,3847,Jennifer Hobbs,9,Studio Art,100
48030,3847,Jennifer Hobbs,10,Geometry,87
48031,3847,Jennifer Hobbs,10,Chemistry,70
48032,3847,Jennifer Hobbs,10,World History,97
48033,3847,Jennifer Hobbs,10,English 2,96
48034,3847,Jennifer Hobbs,10,Yearbook,100
48035,3848,Victoria Park,9,Geometry,88
48036,3848,Victoria Park,9,Biology,90
48037,3848,Victoria Park,9,World Geography,74
48038,3848,Victoria Park,9,English 1,87
48039,3848,Victoria Park,9,Music,93
48040,3848,Victoria Park,10,Algebra 2,92
48041,3848,Victoria Park,10,Chemistry,87
48042,3848,Victoria Park,10,World History,77
48043,3848,Victoria Park,10,English 2,92
48044,3848,Victoria Park,10,Yearbook,89
48045,3848,Victoria Park,11,Precalculus,95
48046,3848,Victoria Park,11,Physics,82
48047,3848,Victoria Park,11,American History,82
48048,3848,Victoria Park,11,English 3,87
48049,3848,Victoria Park,11,Yearbook,89
48050,3848,Victoria Park,12,Calculus,99
48051,3848,Victoria Park,12,Astronomy,81
48052,3848,Victoria Park,12,American Government,87
48053,3848,Victoria Park,12,English 4,84
48054,3848,Victoria Park,12,Yearbook,90
48055,3849,Yvonne Mckinney,9,Geometry,88
48056,3849,Yvonne Mckinney,9,Biology,76
48057,3849,Yvonne Mckinney,9,World Geography,96
48058,3849,Yvonne Mckinney,9,English 1,88
48059,3849,Yvonne Mckinney,9,Physical Education,72
48060,3849,Yvonne Mckinney,10,Algebra 2,83
48061,3849,Yvonne Mckinney,10,Chemistry,81
48062,3849,Yvonne Mckinney,10,World History,96
48063,3849,Yvonne Mckinney,10,English 2,92
48064,3849,Yvonne Mckinney,10,Cooking,76
48065,3849,Yvonne Mckinney,11,Precalculus,85
48066,3849,Yvonne Mckinney,11,Physics,85
48067,3849,Yvonne Mckinney,11,American History,94
48068,3849,Yvonne Mckinney,11,English 3,87
48069,3849,Yvonne Mckinney,11,Music,81
48070,3850,Mitchell Johnson,9,Geometry,74
48071,3850,Mitchell Johnson,9,Biology,76
48072,3850,Mitchell Johnson,9,World Geography,79
48073,3850,Mitchell Johnson,9,English 1,76
48074,3850,Mitchell Johnson,9,Cooking,85
48075,3850,Mitchell Johnson,10,Algebra 2,76
48076,3850,Mitchell Johnson,10,Chemistry,76
48077,3850,Mitchell Johnson,10,World History,79
48078,3850,Mitchell Johnson,10,English 2,79
48079,3850,Mitchell Johnson,10,Physical Education,82
48080,3850,Mitchell Johnson,11,Precalculus,71
48081,3850,Mitchell Johnson,11,Physics,75
48082,3850,Mitchell Johnson,11,American History,76
48083,3850,Mitchell Johnson,11,English 3,78
48084,3850,Mitchell Johnson,11,Yearbook,85
48085,3851,Jennifer Curtis,9,Algebra 1,87
48086,3851,Jennifer Curtis,9,Biology,96
48087,3851,Jennifer Curtis,9,World Geography,93
48088,3851,Jennifer Curtis,9,English 1,100
48089,3851,Jennifer Curtis,9,Physical Education,79
48090,3851,Jennifer Curtis,10,Geometry,86
48091,3851,Jennifer Curtis,10,Chemistry,100
48092,3851,Jennifer Curtis,10,World History,98
48093,3851,Jennifer Curtis,10,English 2,95
48094,3851,Jennifer Curtis,10,Physical Education,82
48095,3851,Jennifer Curtis,11,Algebra 2,85
48096,3851,Jennifer Curtis,11,Physics,95
48097,3851,Jennifer Curtis,11,American History,98
48098,3851,Jennifer Curtis,11,English 3,98
48099,3851,Jennifer Curtis,11,Physical Education,86
48100,3851,Jennifer Curtis,12,Precalculus,88
48101,3851,Jennifer Curtis,12,Astronomy,95
48102,3851,Jennifer Curtis,12,American Government,100
48103,3851,Jennifer Curtis,12,English 4,100
48104,3851,Jennifer Curtis,12,Music,82
48105,3852,Allison Thompson,9,Algebra 1,94
48106,3852,Allison Thompson,9,Biology,84
48107,3852,Allison Thompson,9,World Geography,95
48108,3852,Allison Thompson,9,English 1,94
48109,3852,Allison Thompson,9,Music,97
48110,3852,Allison Thompson,10,Geometry,97
48111,3852,Allison Thompson,10,Chemistry,82
48112,3852,Allison Thompson,10,World History,93
48113,3852,Allison Thompson,10,English 2,98
48114,3852,Allison Thompson,10,Yearbook,94
48115,3852,Allison Thompson,11,Algebra 2,100
48116,3852,Allison Thompson,11,Physics,81
48117,3852,Allison Thompson,11,American History,90
48118,3852,Allison Thompson,11,English 3,93
48119,3852,Allison Thompson,11,Studio Art,91
48120,3853,Kathleen Brown,9,Geometry,72
48121,3853,Kathleen Brown,9,Biology,75
48122,3853,Kathleen Brown,9,World Geography,85
48123,3853,Kathleen Brown,9,English 1,85
48124,3853,Kathleen Brown,9,Physical Education,73
48125,3853,Kathleen Brown,10,Algebra 2,70
48126,3853,Kathleen Brown,10,Chemistry,74
48127,3853,Kathleen Brown,10,World History,84
48128,3853,Kathleen Brown,10,English 2,90
48129,3853,Kathleen Brown,10,Studio Art,70
48130,3853,Kathleen Brown,11,Precalculus,70
48131,3853,Kathleen Brown,11,Physics,73
48132,3853,Kathleen Brown,11,American History,88
48133,3853,Kathleen Brown,11,English 3,95
48134,3853,Kathleen Brown,11,Yearbook,73
48135,3854,Amanda Ramirez,9,Geometry,70
48136,3854,Amanda Ramirez,9,Biology,86
48137,3854,Amanda Ramirez,9,World Geography,86
48138,3854,Amanda Ramirez,9,English 1,92
48139,3854,Amanda Ramirez,9,Music,80
48140,3854,Amanda Ramirez,10,Algebra 2,73
48141,3854,Amanda Ramirez,10,Chemistry,86
48142,3854,Amanda Ramirez,10,World History,86
48143,3854,Amanda Ramirez,10,English 2,93
48144,3854,Amanda Ramirez,10,Studio Art,79
48145,3854,Amanda Ramirez,11,Precalculus,72
48146,3854,Amanda Ramirez,11,Physics,88
48147,3854,Amanda Ramirez,11,American History,82
48148,3854,Amanda Ramirez,11,English 3,88
48149,3854,Amanda Ramirez,11,Music,77
48150,3855,Kathryn Perez,9,Geometry,74
48151,3855,Kathryn Perez,9,Biology,84
48152,3855,Kathryn Perez,9,World Geography,86
48153,3855,Kathryn Perez,9,English 1,91
48154,3855,Kathryn Perez,9,Music,89
48155,3855,Kathryn Perez,10,Algebra 2,72
48156,3855,Kathryn Perez,10,Chemistry,80
48157,3855,Kathryn Perez,10,World History,87
48158,3855,Kathryn Perez,10,English 2,91
48159,3855,Kathryn Perez,10,Yearbook,84
48160,3855,Kathryn Perez,11,Precalculus,73
48161,3855,Kathryn Perez,11,Physics,83
48162,3855,Kathryn Perez,11,American History,89
48163,3855,Kathryn Perez,11,English 3,88
48164,3855,Kathryn Perez,11,Computer Science,88
48165,3855,Kathryn Perez,12,Calculus,72
48166,3855,Kathryn Perez,12,Environmental Science,80
48167,3855,Kathryn Perez,12,American Government,89
48168,3855,Kathryn Perez,12,English 4,85
48169,3855,Kathryn Perez,12,Physical Education,90
48170,3856,Cynthia Bailey,9,Geometry,98
48171,3856,Cynthia Bailey,9,Biology,71
48172,3856,Cynthia Bailey,9,World Geography,94
48173,3856,Cynthia Bailey,9,English 1,94
48174,3856,Cynthia Bailey,9,Music,98
48175,3856,Cynthia Bailey,10,Algebra 2,97
48176,3856,Cynthia Bailey,10,Chemistry,70
48177,3856,Cynthia Bailey,10,World History,97
48178,3856,Cynthia Bailey,10,English 2,94
48179,3856,Cynthia Bailey,10,Studio Art,96
48180,3856,Cynthia Bailey,11,Precalculus,94
48181,3856,Cynthia Bailey,11,Physics,70
48182,3856,Cynthia Bailey,11,American History,100
48183,3856,Cynthia Bailey,11,English 3,93
48184,3856,Cynthia Bailey,11,Computer Science,99
48185,3857,Gavin Moody,9,Algebra 1,88
48186,3857,Gavin Moody,9,Biology,78
48187,3857,Gavin Moody,9,World Geography,72
48188,3857,Gavin Moody,9,English 1,87
48189,3857,Gavin Moody,9,Music,70
48190,3857,Gavin Moody,10,Geometry,88
